time_s,joint_angle_pelvis_tilt_rad,joint_angle_hip_flexion_r_rad,joint_angle_knee_angle_r_rad,joint_angle_ankle_angle_r_rad,grf_total_vertical_N,knee_angle_r_moment_Nm
0,0.16729153829628207,-0.15535841283232127,0.17505356501393179,-0.02885783580907789,0,0
0.0099722222222222226,0.16736573008721198,-0.15560821325854396,0.17651034005848709,-0.02885783580907789,0,4.99549266950355
0.019944444444444445,0.16728527572812396,-0.15598564959601011,0.17813467440446229,-0.02885783580907789,0,0.9146469364014076
0.029916666666666668,0.16768717132209213,-0.15706041071383928,0.17950390472032232,-0.02885783580907789,0,1.1945304262752592
0.03988888888888889,0.16864813188701072,-0.15895907643501295,0.18072453030181218,-0.02885783580907789,0,1.1556734277441223
0.049861111111111113,0.16956498616411292,-0.16079202281218224,0.18224856087587704,-0.02885783580907789,0,-0.51061847522465476
0.059833333333333336,0.16978609635240019,-0.16138975013106513,0.1846458921403839,-0.02885783580907789,0,-0.58865073855025218
0.069805555555555565,0.16946521472608561,-0.1608418185850512,0.18803834552074972,-0.02885783580907789,0,0.59252007114310401
0.079777777777777781,0.16924206110526951,-0.16032545031551698,0.19167117510380979,-0.02885783580907789,0,2.0548569082733819
0.089749999999999996,0.16923394711835277,-0.16032950517004718,0.19483232591250013,-0.02885783580907789,0,1.9699817716745709
0.099722222222222226,0.16917904754624827,-0.16041094603842618,0.19770019464538724,-0.02885783580907789,0,2.3364228175551083
0.10969444444444446,0.16909088325423866,-0.1604109483240839,0.20066041399090664,-0.02885783580907789,0,2.8315968183452687
0.11966666666666667,0.16909165850666136,-0.16062743768354412,0.20352499918531133,-0.02885783580907789,0,2.8266302685530005
0.12963888888888889,0.16914965352828129,-0.16125843388697866,0.20578442203772221,-0.02885783580907789,0,2.5732588688621201
0.13961111111111113,0.16923071094955322,-0.16229281552997399,0.20721146170897195,-0.02885783580907789,0,2.8806689058849826
0.14958333333333335,0.16937307921987502,-0.16369561251364639,0.20794003452834134,-0.02885783580907789,0,3.3523818764247526
0.15955555555555556,0.16953928876966268,-0.16533544612727222,0.20831765589993986,-0.02885783580907789,0,2.7374740881028425
0.16952777777777778,0.16951679345873133,-0.16673643869778984,0.20893628507136219,-0.02885783580907789,0,2.3966904030393499
0.17949999999999999,0.16919355256025392,-0.16758540495987245,0.210055179817801,-0.02885783580907789,0,2.3716722674309567
0.18947222222222224,0.16875951859064278,-0.1682692784075972,0.2110744523276549,-0.02885783580907789,0,2.4734821115992207
0.19944444444444445,0.16827470535740424,-0.16904785280424786,0.21151347902004392,-0.028857835809973462,0,2.330419180356182
0.20941666666666667,0.16746813642128819,-0.16949006068807101,0.21182419465501506,-0.028857835809973462,0,2.5999903472225081
0.21938888888888891,0.16611631179444347,-0.16915398248609551,0.21254199792487152,-0.028857835809973462,0,2.1034643851651018
0.22936111111111113,0.16415228577240085,-0.16790660900775628,0.21360317183310631,-0.028857835809973462,0,2.6017859530391445
0.23933333333333334,0.16196668083518417,-0.16641199185148317,0.2145212382826385,-0.028857835809973462,0,5.2667635496359537
0.24930555555555556,0.16035055735859335,-0.16595413319624708,0.21483767615893826,-0.028857835809973462,0,4.8815798921600759
0.25927777777777777,0.15905596710935818,-0.16602469707677339,0.21495147478403948,-0.028857835809973462,0,0.49819716129014724
0.26924999999999999,0.1567170227207916,-0.16433487221699503,0.21585447020121626,-0.028857835809973462,0,-0.22188693615379096
0.27922222222222226,0.15273948835356893,-0.16012682137614404,0.21772820654515868,-0.028857835809973462,0,4.2987832597931313
0.28919444444444448,0.14762199868140713,-0.15457284808379498,0.21989270733048291,-0.028857835809973462,0,6.3673282258664585
0.29916666666666669,0.14187476875550131,-0.14857551718477219,0.22184346860382481,-0.028857835809973462,0,4.9755138989988943
0.30913888888888891,0.13601173640201084,-0.14264169312544814,0.22342944445167107,-0.028857835809973462,0,4.4475406522345153
0.31911111111111112,0.13064265652940282,-0.13749552905415266,0.22449466850395886,-0.028857835809973462,0,4.4795248136960648
0.32908333333333334,0.12545261522332377,-0.13278939126242054,0.22510634724671388,-0.028857835809973462,0,4.0914793157961666
0.33905555555555555,0.1197928543785149,-0.12764286708588832,0.22556475012143812,-0.028857835809973462,0,4.1425549332764211
0.34902777777777777,0.11469310293595798,-0.12334222144358489,0.22578871864791875,-0.028857835809973462,0,4.9272214431681087
0.35899999999999999,0.11195601125068605,-0.12221111723287312,0.22537720073245421,-0.028857835809973462,0,3.4036292518880393
0.36897222222222226,0.11004503059416476,-0.12216878736959082,0.22494079287700255,-0.028857835809973462,0,-0.74076758249268426
0.37894444444444447,0.10363283882081172,-0.11620261309108046,0.22638032367812017,-0.028857835809973462,0,-0.21220508083929923
0.38891666666666669,0.092931023453290157,-0.10479762296297132,0.22923499512806214,-0.028857835809973462,0,7.9528992970263435
0.3988888888888889,0.086044837141682859,-0.099063806998258064,0.22987540643783372,-0.028857835811137603,0,8.6406555885020992
0.40886111111111112,0.085565334910340921,-0.10268601847678512,0.22710527535978273,-0.028857835811137603,0,3.864157563998726
0.41883333333333334,0.086239868462052824,-0.10857438733952615,0.2230186622661198,-0.028857835811137603,0,1.6420567558348418
0.42880555555555555,0.085294907153352542,-0.11286365781560047,0.21886669485810414,-0.028857835811137603,0,2.4722683681698552
0.43877777777777782,0.083462697535146166,-0.11654672622846758,0.2146372849165207,-0.028857835811137603,0,2.8005380287284143
0.44875000000000004,0.080887468960857897,-0.11987996060580887,0.21030514473088388,-0.028857835811137603,0,3.1823879751754824
0.45872222222222225,0.077061356642247239,-0.12220699410119439,0.20584432094623242,-0.028857835811137603,0,3.5234719459417456
0.46869444444444447,0.072008482367882987,-0.12345649079263447,0.2012578069258118,-0.028857835811137603,0,2.8762573795079103
0.47866666666666668,0.066287486712121757,-0.12417658429996258,0.19655694448123689,-0.028857835811137603,0,1.2537349340259976
0.4886388888888889,0.060555195678999751,-0.12521590147528036,0.19146884244533122,-0.028857835811137603,0,1.537467692133379
0.49861111111111112,0.055263256361929747,-0.12720337230187267,0.18579733082746758,-0.028857835811137603,0,3.6576385350562779
0.50858333333333339,0.050305033556264075,-0.1298203103068068,0.17994289339610481,-0.028857835811137603,0,4.29818989628225
0.51855555555555555,0.045339372414732182,-0.13236156280980368,0.17440066931962345,-0.028857835811137603,0,3.4329872080862005
0.52852777777777782,0.040640715427410518,-0.13502274378538276,0.16927109829552081,-0.028857835811137603,0,2.9165963830540811
0.53849999999999998,0.036792993533341707,-0.13850172442550029,0.16473671057280279,-0.028857835811137603,0,2.4406503334495602
0.54847222222222225,0.033683334764293527,-0.14255254178797408,0.16144470395756308,-0.028857835811137603,0,1.6329997216893353
0.55844444444444452,0.030773111273215862,-0.1463007794692823,0.15973558931926776,-0.028857835811137603,0,1.2442532536811477
0.56841666666666668,0.027947963335131876,-0.14956355953611367,0.15916236039473775,-0.028857835811137603,0,2.1782909712771028
0.57838888888888895,0.025324567918505399,-0.15256276126370671,0.15953663896630335,-0.028857835811137603,0,4.1230995807292663
0.58836111111111111,0.022856216374570502,-0.1552688880785493,0.16111515559207717,-0.028857835811137603,0,4.7994600928508993
0.59833333333333338,0.020616064156557139,-0.15795534142168657,0.16367189606517432,-0.028857835813779213,0,3.7869329291661167
0.60830555555555554,0.018839365587759158,-0.16124405469540976,0.16668942041975421,-0.028857835813779213,0,3.3008698685143205
0.61827777777777781,0.017368441435108562,-0.16507694459370384,0.1698421619659195,-0.028857835813779213,0,4.133146736076565
0.62824999999999998,0.015619585307203084,-0.16868398226352035,0.17298887605791088,-0.028857835813779213,0,5.118437940290935
0.63822222222222225,0.013463064355557244,-0.17201410063200689,0.17607119138157365,-0.028857835813779213,0,5.1912555149240509
0.64819444444444452,0.011559747283261285,-0.17627497696548053,0.1786740879442045,-0.028857835813779213,0,4.9528125520798287
0.65816666666666668,0.010383633028708771,-0.18247206322878984,0.18000920228237527,-0.028857835813779213,0,5.5044124871844406
0.66813888888888895,0.0094214101445307535,-0.18996351983652796,0.17994530978804099,-0.028857835813779213,0,6.1993676201933958
0.67811111111111111,0.007902985209594416,-0.19728602326453307,0.17937021937576161,-0.028857835813779213,0,5.7771628775206167
0.68808333333333338,0.0059307732473292425,-0.20411719063456416,0.17906507509447078,-0.028857835813779213,0,4.457434306926956
0.69805555555555554,0.0040911446133480005,-0.21108834581190719,0.17923211801979991,-0.028857835813779213,0,3.5470769895339354
0.70802777777777781,0.0023254026704059962,-0.21801560694241323,0.18022884620722066,-0.028857835813779213,0,3.0634071229698581
0.71799999999999997,9.5563869763996834e-05,-0.22376027717832644,0.18295977307824299,-0.028857835813779213,0,1.3860290605375853
0.72797222222222224,-0.0028740206673150944,-0.22734467438332964,0.18849087213586932,-0.028857835813779213,41.320718170696637,-0.75064282408590266
0.73794444444444451,-0.0067684787171769997,-0.22844475944691306,0.19711659211542185,-0.028857835813779213,64.714258308753287,0.14943863236942256
0.74791666666666667,-0.011977831923633029,-0.22712287213005397,0.20814406511421082,-0.028857835813779213,100.29194754599756,3.4866519182998017
0.75788888888888895,-0.018937940071461348,-0.22307118172282681,0.22119667008470115,-0.028857835813779213,138.96100427177186,3.4282093615641847
0.76786111111111111,-0.027728465573105064,-0.21570071381970721,0.23701878349407932,-0.028857835813779213,180.94938237412865,-0.0173910034674023
0.77783333333333338,-0.03760764183871855,-0.2053473686201647,0.25644737149805563,-0.028857835813779213,227.73131002859625,-2.2152093701756232
0.78780555555555554,-0.047523640382464538,-0.19289861089392168,0.27969262470758366,-0.028857835813779213,278.48451856107539,-3.0568292527269083
