time_s,joint_angle_pelvis_tilt_rad,joint_angle_hip_flexion_r_rad,joint_angle_knee_angle_r_rad,joint_angle_ankle_angle_r_rad,grf_total_vertical_N,knee_angle_r_moment_Nm
0,0.22561465584748641,-0.52401580839588724,0.53325110552380672,0,0,0
0.009945945945945946,0.24449603804274622,-0.52444252810641689,0.57947702030946124,0,0,72.019720259459461
0.019891891891891892,0.26462667775919191,-0.51463052591355951,0.65515135352419662,0,0,-44.008445671670358
0.02983783783783784,0.27511436421845331,-0.48792679035427955,0.73476250207338278,0,0,-88.871365428561631
0.039783783783783784,0.27987722933347375,-0.45162348575262568,0.80904190661312847,0,0,-39.350203981644022
0.049729729729729728,0.28318127968895435,-0.41404256214830815,0.87852426740230449,0,0,-33.161214475707766
0.05967567567567568,0.28462944246085736,-0.37562248450068486,0.94190211538909807,0,0,-42.767553212197967
0.069621621621621624,0.28459139182693155,-0.33558580541722949,0.99799166969610709,0,0,-40.461516208580363
0.079567567567567568,0.28377276031612858,-0.29453142599403931,1.0461941411593596,0,0,-27.43047954107886
0.089513513513513512,0.2818867660975502,-0.25251939182128197,1.0862599489051827,0,0,-19.636912254515341
0.099459459459459457,0.27886242694518204,-0.2098668342435322,1.118604653796224,0,0,-13.24858777460528
0.1094054054054054,0.27519461323902145,-0.16781265282182473,1.1431508961480925,0,0,-15.28097636741732
0.11935135135135136,0.27161250185009728,-0.12800296413685247,1.158949163622037,0,0,-9.3829058086803698
0.1292972972972973,0.26871769449092464,-0.091497422237303366,1.1656093499263751,0,0,-5.1521175108340351
0.13924324324324325,0.26572599007506048,-0.056854743285436778,1.164459516460475,0,0,-12.965798809193469
0.14918918918918919,0.26126259983897593,-0.021627376293778325,1.1572765397931419,0,0,-10.48068893058273
0.15913513513513514,0.25572259751516579,0.01358589932388915,1.1440647038352982,0,0,-6.3882662411669742
0.16908108108108108,0.25111753448185925,0.045247937332133358,1.1231266531489912,0,0,-2.4872449297824595
0.17902702702702702,0.24895093557296841,0.070968482088323528,1.0936646247580353,0,0,-1.8818821043656762
0.18897297297297297,0.24883797871973548,0.091931554770359108,1.0571249159622833,0,0,-4.2656131400977131
0.19891891891891891,0.24948329948505932,0.11027850434951236,1.0148743698389171,0,0,-4.6624695005422332
0.20886486486486486,0.25005019276587098,0.12664908204198241,0.96679760793389269,0,0,-2.1007895130589738
0.2188108108108108,0.25012658596398579,0.1412685773605323,0.91293736529362945,0,0,-0.072661596089602654
0.22875675675675675,0.24972547534110415,0.15425504131282361,0.8538698194911889,0,0,1.4213264624500876
0.23870270270270272,0.24940054210786822,0.16478829993727959,0.78943722530948368,0,0,3.6507311437982004
0.24864864864864866,0.24915708694806937,0.17290495084047769,0.71966512510663749,0,0,1.7241363080443275
0.25859459459459461,0.24725642988126545,0.18167849914743539,0.64634120537372652,0,0,1.8636127862157155
0.26854054054054055,0.24334009537779971,0.19215127623699729,0.57068922556196577,0,0,17.177155741471456
0.2784864864864865,0.241019627028324,0.19996258260421396,0.4927626718693609,0,0,28.823353852325152
0.28843243243243244,0.24224552741572924,0.20195756192135861,0.4120214229647654,0,0,33.51589390402598
0.29837837837837838,0.24541540871772555,0.19746019812686399,0.32661528063437423,0,0,44.479523282085118
0.30832432432432433,0.24784125478534347,0.19059741230601637,0.24180956872126519,0,0,38.152772479075786
0.31827027027027027,0.24359832408444787,0.19370374919374062,0.16931574998975174,0,0,38.497018355307702
0.32821621621621622,0.23149589501704382,0.2088676649115887,0.11223390785596056,0,0,71.966514885054707
0.33816216216216216,0.22007123880989948,0.2226777326017306,0.06709053103006829,0,0,83.770214194229439
0.34810810810810811,0.21295065261013874,0.23101774767443117,0.034380737425343692,0,0,61.869132673988332
0.35805405405405405,0.20601294131709025,0.2427782133228677,0.020285810739122882,0,0,53.594566801185493
0.36799999999999999,0.19858106002568132,0.26202085605851133,0.030848443662818824,0,0,66.331426781838886
0.37794594594594594,0.19319921712492918,0.28381469229220635,0.062342026101950332,0,0,76.278985208026455
0.38789189189189188,0.18996365766770137,0.30296758064976592,0.10484220643963044,0,0,74.922359722571727
0.39783783783783783,0.18704045155416327,0.31864909435007893,0.15240235050719741,0,28.182121445344073,74.320708226759521
0.40778378378378377,0.18381768016542352,0.33083462751667791,0.20189578426776519,0,68.079846751264185,53.639440515140898
0.41772972972972972,0.18099787706260134,0.33898302034958122,0.24852656324590072,0,138.68372943257771,7.0967721952132221
0.42767567567567566,0.17927486918778901,0.34372191732370472,0.28624303825508607,0,220.68870704523607,-18.699592561869359
0.4376216216216216,0.17941836179134107,0.34521503330262282,0.31331947935696924,0,299.66640183000698,11.828773007113075
0.44756756756756755,0.18204732911255456,0.34260034347262092,0.33700149284427416,0,370.38307084364692,45.808976900391087
0.45751351351351349,0.18694332231971328,0.33619888140529447,0.36555141162363552,0,433.81307766578357,30.664469893346052
0.46745945945945944,0.19367826242621772,0.32676067536815767,0.39743333206358566,0,492.44179960738734,-3.2800278185223917
0.47740540540540544,0.20216612675102924,0.31355182791374842,0.42509307032725485,0,547.37713598653909,-21.447430836103571
0.48735135135135138,0.21143003729933391,0.29620805867633998,0.44452106802681857,0,599.17314017868819,-21.851980768419963
0.49729729729729732,0.22243016818692765,0.27322450606168425,0.4575571562083216,0,647.2418928038411,-14.904198404651432
0.50724324324324321,0.24010045113432651,0.23956084041600556,0.46702749431060914,0,689.05820687137998,-29.500847650293508
0.51718918918918921,0.26086207879991452,0.19925049707654907,0.47108320122584679,0,721.62099794473545,-53.070160813823485
