time_s,joint_angle_pelvis_tilt_rad,joint_angle_hip_flexion_r_rad,joint_angle_knee_angle_r_rad,joint_angle_ankle_angle_r_rad,grf_total_vertical_N,knee_angle_r_moment_Nm
0,0.19123183908574115,-0.22828259284693292,0.16410951814852512,-0.047381399469311053,0,0
0.0099740932642487044,0.19098028152232216,-0.22869553291918995,0.16378074673684695,-0.047381399469311053,0,4.4713811230445293
0.019948186528497409,0.19069685586415491,-0.22951958562175734,0.16306065440943093,-0.047381399469311053,0,0.75581912682530739
0.029922279792746115,0.19076457768514385,-0.23083763348711184,0.1622280272069716,-0.047381399469311053,0,0.24974297025247516
0.039896373056994817,0.1908061233229732,-0.23214231802659541,0.16144342229240996,-0.047381399469311053,0,0.93992482916552156
0.04987046632124352,0.19033837639078682,-0.23266223216490786,0.16109612071272247,-0.047381399469311053,0,1.2005579144846483
0.05984455958549223,0.18939193166085444,-0.23245388544835818,0.16108945244444597,-0.047381399469311053,0,2.6864724377053015
0.069818652849740925,0.18834142180677263,-0.23212662087684907,0.16121647799656055,-0.047381399469311053,0,2.7585218674962806
0.079792746113989635,0.18737231685163255,-0.2316770951137718,0.16197842548227909,-0.047381399469311053,0,2.4319264159783986
0.089766839378238344,0.18629222897416001,-0.2305916326686222,0.16380062717393343,-0.047381399469311053,0,2.0676488244311289
0.09974093264248704,0.18488382868607264,-0.2287196052060155,0.16640333612121774,-0.047381399469311053,0,2.5927908808440625
0.10971502590673575,0.1832432105355544,-0.22635445081348493,0.16952482261647747,-0.047381399469311053,0,2.6212676138396223
0.11968911917098446,0.1815294821400629,-0.22356124867270666,0.1734129990234152,-0.047381399469311053,0,2.2316976953196219
0.12966321243523315,0.17961083386532237,-0.22007306220776382,0.17814442836697078,-0.047381399469311053,0,2.3968414138358911
0.13963730569948185,0.17732854980246571,-0.21588785507634631,0.18327347878474926,-0.047381399469311053,0,2.7564429427659194
0.14961139896373057,0.17484066080281727,-0.2113897338940742,0.18847694192384129,-0.047381399469311053,0,3.5493521125348715
0.15958549222797927,0.17239864465039462,-0.20698694607481635,0.19361530356249967,-0.047381399469311053,0,3.5960673129775933
0.16955958549222797,0.17004028898787205,-0.20286024736336689,0.19841839700817324,-0.047381399469311053,0,3.4399867593047633
0.17953367875647669,0.16750738029171824,-0.19878727089750878,0.20270079796771878,-0.047381399469311053,0,2.988347488903222
0.18950777202072538,0.16438253987980234,-0.19431276548221299,0.20639932377440839,-0.047381399469311053,0,3.3093696788958353
